,6207
10524,4549
10524,4549
10524,4549
10524,4549
10524,4549
10524,4549
10524,4549
10524,4549
10524,4549
10524,4549
10524,4549
10912,4577
10912,4577
10912,4577
10912,4577
10912,4577
10912,4577
10912,4577
10912,4577
10912,4577
10912,4577
10912,4577
10912,4577
10912,4612
11312,4612
11312,4612
11312,4612
11312,4612
11312,4612
11312,4612
11312,4612
11312,4612
11312,4612
11312,4612
11312,4612
11312,4654
11668,4654
11668,4654
11668,4654
11668,4654
11668,4654
11668,4654
11668,4654
11668,4654
11668,4654
11668,4654
11668,4654
11668,4654
11668,4703
12104,4703
12104,4703
12104,4703
12104,4703
12104,4703
12104,4703
12104,4703
12104,4703
12104,4703
12104,4703
12104,4703
12104,4703
12104,4703
12460,4757
12460,4757
12460,4757
12460,4757
12460,4757
12460,4757
12460,4757
12460,4757
12460,4757
12460,4757
12460,4757
12460,4757
12460,4757
12460,4818
12776,4818
12776,4818
12776,4818
12776,4818
12776,4818
12776,4818
12776,4818
12776,4818
12776,4818
12776,4818
12776,4818
12776,4818
12776,4818
12776,4884
13088,4884
13088,4884
13088,4884
13088,4884
13088,4884
13088,4884
13088,4884
13088,4884
13088,4884
13088,4884
13088,4884
13088,4884
13088,4884
13088,4884
13300,4956
13300,4956
13300,4956
13300,4956
13300,4956
13300,4956
13300,4956
13300,4956
13300,4956
13300,4956
13300,4956
13300,4956
13300,4956
13300,4956
13300,5033
13524,5033
13524,5033
13524,5033
13524,5033
13524,5033
13524,5033
13524,5033
13524,5033
13524,5033
13524,5033
13524,5033
13524,5033
13524,5033
13524,5033
13620,5113
13620,5113
13620,5113
13620,5113
13620,5113
13620,5113
13620,5113
13620,5113
13620,5113
13620,5113
13620,5113
13620,5113
13620,5113
13620,5113
13620,5197
13680,5197
13680,5197
13680,5197
13680,5197
13680,5197
13680,5197
13680,5197
13680,5197
13680,5197
13680,5197
13680,5197
13680,5197
13680,5197
13680,5197
13688,5282
13688,5282
13688,5282
13688,5282
13688,5282
13688,5282
13688,5282
13688,5282
13688,5282
13688,5282
13688,5282
13688,5282
13688,5282
13688,5282
13688,5282
13724,5371
13724,5371
13724,5371
13724,5371
13724,5371
13724,5371
13724,5371
13724,5371
13724,5371
13724,5371
13724,5371
13724,5371
13724,5371
13724,5371
13724,5461
13684,5461
13684,5461
13684,5461
13684,5461
13684,5461
13684,5461
13684,5461
13684,5461
13684,5461
13684,5461
13684,5461
13684,5461
13684,5461
13684,5461
13620,5552
13620,5552
13620,5552
13620,5552
13620,5552
13620,5552
13620,5552
13620,5552
13620,5552
13620,5552
13620,5552
13620,5552
13620,5552
13620,5552
13620,5644
13496,5644
13496,5644
13496,5644
13496,5644
13496,5644
13496,5644
13496,5644
13496,5644
13496,5644
13496,5644
13496,5644
13496,5644
13496,5644
13496,5644
13388,5736
13388,5736
13388,5736
13388,5736
13388,5736
13388,5736
13388,5736
13388,5736
13388,5736
13388,5736
13388,5736
13388,5736
13388,5736
13388,5736
13200,5828
13200,5828
13200,5828
13200,5828
13200,5828
13200,5828
13200,5828
13200,5828
13200,5828
13200,5828
13200,5828
13200,5828
13200,5828
13200,5919
12920,5919
12920,5919
12920,5919
12920,5919
12920,5919
12920,5919
12920,5919
12920,5919
12920,5919
12920,5919
12920,5919
12920,5919
12920,5919
12920,6009
12640,6009
12640,6009
12640,6009
12640,6009
12640,6009
12640,6009
12640,6009
12640,6009
12640,6009
12640,6009
12640,6009
12640,6009
12640,6096
12332,6096
12332,6096
12332,6096
12332,6096
12332,6096
12332,6096
12332,6096
12332,6096
12332,6096
12332,6096
12332,6096
12332,6096
12332,6181
11988,6181
11988,6181
11988,6181
11988,6181
11988,6181
11988,6181
11988,6181
11988,6181
11988,6181
11988,6181
11988,6181
11988,6263
11604,6263
11604,6263
11604,6263
11604,6263
11604,6263
11604,6263
11604,6263
11604,6263
11604,6263
11604,6263
11604,6263
11604,6342
11232,6342
11232,6342
11232,6342
11232,6342
11232,6342
11232,6342
11232,6342
11232,6342
11232,6342
11232,6342
11232,6342
11232,6418
10832,6418
10832,6418
10832,6418
10832,6418
10832,6418
10832,6418
10832,6418
10832,6418
10832,6418
10832,6418
10832,6491
10420,6491
10420,6491
10420,6491
10420,6491
10420,6491
10420,6491
10420,6491
10420,6491
10420,6491
10420,6491
9940,6560
9940,6560
9940,6560
9940,6560
9940,6560
9940,6560
9940,6560
9940,6560
9940,6560
9940,6560
9940,6560
9480,6625
9480,6625
9480,6625
9480,6625
9480,6625
9480,6625
9480,6625
9480,6625
9480,6625
9480,6625
9480,6625
9132,6686
9132,6686
9132,6686
9132,6686
9132,6686
9132,6686
9132,6686
9132,6686
9132,6686
9132,6686
9132,6745
8788,6745
8788,6745
8788,6745
8788,6745
8788,6745
8788,6745
8788,6745
8788,6745
8788,6745
8380,6800
8380,6800
8380,6800
8380,6800
8380,6800
8380,6800
8380,6800
8380,6800
8380,6800
8380,6852
8056,6852
8056,6852
8056,6852
8056,6852
8056,6852
8056,6852
8056,6852
8056,6852
8056,6901
7708,6901
7708,6901
7708,6901
7708,6901
7708,6901
7708,6901
7708,6901
7708,6901
7708,6947
7436,6947
7436,6947
7436,6947
7436,6947
7436,6947
7436,6947
7436,6947
7436,6947
7164,6992
7164,6992
7164,6992
7164,6992
7164,6992
7164,6992
7164,6992
7164,6992
6868,7033
6868,7033
6868,7033
6868,7033
6868,7033
6868,7033
6868,7033
6868,7072
6576,7072
6576,7072
6576,7072
6576,7072
6576,7072
6576,7072
6576,7072
6268,7108
6268,7108
6268,7108
6268,7108
6268,7108
6268,7108
6268,7108
5952,7140
5952,7140
5952,7140
5952,7140
5952,7140
5952,7140
5952,7170
5684,7170
5684,7170
5684,7170
5684,7170
5684,7170
5684,7170
5384,7197
5384,7197
5384,7197
5384,7197
5384,7197
5384,7197
5384,7223
5240,7223
5240,7223
5240,7223
5240,7223
5240,7223
5240,7247
5104,7247
5104,7247
5104,7247
5104,7247
5104,7247
4916,7270
4916,7270
4916,7270
4916,7270
4916,7270
4916,7290
4724,7290
4724,7290
4724,7290
4724,7290
4724,7290
4592,7309
4592,7309
4592,7309
4592,7309
4592,7309
4420,7326
4420,7326
4420,7326
4420,7326
4420,7326
4256,7342
4256,7342
4256,7342
4256,7342
4256,7342
4164,7357
4164,7357
4164,7357
4164,7357
4164,7369
3952,7369
3952,7369
3952,7369
3952,7369
3952,7380
3808,7380
3808,7380
3808,7380
3808,7390
3704,7390
3704,7390
3704,7390
3704,7390
3632,7399
3632,7399
3632,7399
3632,7399
3484,7407
3484,7407
3484,7407
3484,7407
3380,7413
3380,7413
3380,7413
3380,7413
3300,7419
3300,7419
3300,7419
3300,7422
3168,7422
3168,7422
3168,7422
3088,7425
3088,7425
3088,7425
3088,7427
3024,7427
3024,7427
3024,7427
2940,7427
2940,7427
2940,7427
2940,7428
2896,7428
2896,7428
2896,7428
2848,7427
2848,7427
2848,7427
2740,7424
2740,7424
2740,7424
2740,7420
2680,7420
2680,7420
2680,7414
2628,7414
2628,7414
2628,7407
2572,7407
2572,7407
2572,7399
2528,7399
2528,7399
2528,7390
2508,7390
2508,7390
2508,7379
2516,7379
2516,7379
2444,7366
2444,7366
2444,7366
2416,7353
2416,7353
2416,7353
2416,7338
2416,7338
2416,7322
2404,7322
2404,7322
2404,7304
2384,7304
2384,7304
2384,7285
2380,7285
2380,7285
2380,7264
2380,7264
2380,7264
2372,7242
2372,7242
2372,7218
2364,7218
2364,7218
2364,7193
2360,7193
2360,7193
2360,7166
2364,7166
2364,7166
2356,7138
2356,7138
2356,7108
2360,7108
2360,7108
2360,7076
2364,7076
2364,7076
2364,7041
2356,7041
2356,7041
2356,7004
2356,7004
2356,7004
2364,6964
2364,6964
2364,6922
2356,6922
2356,6922
2356,6877
2360,6877
2360,6877
2360,6830
2360,6830
2360,6830
2368,6780
2368,6780
2368,6780
2352,6728
2352,6728
2352,6673
2364,6673
2364,6673
2364,6616
2364,6616
2364,6616
2356,6555
2356,6555
2356,6555
2360,6491
2360,6491
2360,6424
2372,6424
2372,6424
2372,6355
2364,6355
2364,6355
2364,6282
2372,6282
2372,6282
2380,6205
2380,6205
2380,6205
2384,6123
2384,6123
2384,6038
2404,6038
2404,6038
2404,5949
2424,5949
2424,5949
2424,5857
2436,5857
2436,5857
2436,5761
2448,5761
2448,5761
2492,5661
2492,5661
2492,5661
2492,5559
2556,5559
2556,5559
2556,5454
2592,5454
2592,5454
2592,5347
2628,5347
2628,5347
2628,5239
2700,5239
2700,5239
2700,5239
2764,5130
2764,5130
2764,5130
2820,5022
2820,5022
2820,5022
2820,4913
2872,4913
2872,4913
2872,4913
2908,4805
2908,4805
2908,4805
2908,4699
3016,4699
3016,4699
3016,4699
3096,4593
3096,4593
3096,4593
3096,4593
3200,4490
3200,4490
3200,4490
3200,4389
3268,4389
3268,4389
3268,4389
3268,4291
3368,4291
3368,4291
3368,4291
3368,4196
3456,4196
3456,4196
3456,4196
3456,4196
3620,4106
3620,4106
3620,4106
3620,4106
3620,4020
3704,4020
3704,4020
3704,4020
3704,4020
3808,3938
3808,3938
3808,3938
3808,3938
3808,3861
3916,3861
3916,3861
3916,3861
3916,3861
3916,3790
4076,3790
4076,3790
4076,3790
4076,3790
4192,3723
4192,3723
4192,3723
4192,3723
4192,3723
4192,3662
4324,3662
4324,3662
4324,3662
4324,3662
4324,3607
4468,3607
4468,3607
4468,3607
4468,3607
4468,3607
4576,3558
4576,3558
4576,3558
4576,3558
4576,3558
4576,3514
4692,3514
4692,3514
4692,3514
4692,3514
4692,3514
4868,3475
4868,3475
4868,3475
4868,3475
4868,3475
4868,3475
4948,3441
4948,3441
4948,3441
4948,3441
4948,3441
4948,3441
5172,3412
5172,3412
5172,3412
5172,3412
5172,3412
5172,3412
5172,3387
5280,3387
5280,3387
5280,3387
5280,3387
5280,3387
5280,3367
5392,3367
5392,3367
5392,3367
5392,3367
5392,3367
5392,3367
5392,3352
5624,3352
5624,3352
5624,3352
5624,3352
5624,3352
5624,3352
5848,3341
5848,3341
5848,3341
5848,3341
5848,3341
5848,3341
5848,3341
5848,3337
6104,3337
6104,3337
6104,3337
6104,3337
6104,3337
6104,3337
6104,3337
6320,3337
6320,3337
6320,3337
6320,3337
6320,3337
6320,3337
6320,3337
6320,3343
6532,3343
6532,3343
6532,3343
6532,3343
6532,3343
6532,3343
6532,3343
6532,3354
6824,3354
6824,3354
6824,3354
6824,3354
6824,3354
6824,3354
6824,3354
6824,3354
7100,3372
7100,3372
7100,3372
7100,3372
7100,3372
7100,3372
7100,3372
7100,3372
7100,3392
7336,3392
7336,3392
7336,3392
7336,3392
7336,3392
7336,3392
7336,3392
7336,3392
7336,3417
7540,3417
7540,3417
7540,3417
7540,3417
7540,3417
7540,3417
7540,3417
7540,3417
7540,3446
7844,3446
7844,3446
7844,3446
7844,3446
7844,3446
7844,3446
7844,3446
7844,3446
7844,3446
8148,3480
8148,3480
8148,3480
8148,3480
8148,3480
8148,3480
8148,3480
8148,3480
8148,3480
8148,3480
8488,3542
8488,3542
8488,3542
8488,3542
8488,3542
8488,3542
8488,3542
8488,3542
8488,3542
8488,3542
8488,3607
8864,3607
8864,3607
8864,3607
8864,3607
8864,3607
8864,3607
8864,3607
8864,3607
8864,3607
8864,3607
9080,3674
9080,3674
9080,3674
9080,3674
9080,3674
9080,3674
9080,3674
9080,3674
9080,3674
9080,3674
9080,3674
9080,3744
9376,3744
9376,3744
9376,3744
9376,3744
9376,3744
9376,3744
9376,3744
9376,3744
9376,3744
9376,3744
9376,3818
9740,3818
9740,3818
9740,3818
9740,3818
9740,3818
9740,3818
9740,3818
9740,3818
9740,3818
9740,3818
9740,3818
9740,3895
10092,3895
10092,3895
10092,3895
10092,3895
10092,3895
10092,3895
10092,3895
10092,3895
10092,3895
10092,3895
10092,3895
10484,3976
10484,3976
10484,3976
10484,3976
10484,3976
10484,3976
10484,3976
10484,3976
10484,3976
10484,3976
10484,3976
10484,4060
10788,4060
10788,4060
10788,4060
10788,4060
10788,4060
10788,4060
10788,4060
10788,4060
10788,4060
10788,4060
10788,4060
10788,4149
11192,4149
11192,4149
11192,4149
11192,4149
11192,4149
11192,4149
11192,4149
11192,4149
11192,4149
11192,4149
11192,4149
11192,4240
11556,4240
11556,4240
11556,4240
11556,4240
11556,4240
11556,4240
11556,4240
11556,4240
11556,4240
11556,4240
11556,4240
11556,4240
11556,4335
11820,4335
11820,4335
11820,4335
11820,4335
11820,4335
11820,4335
11820,4335
11820,4335
11820,4335
11820,4335
11820,4335
11820,4335
11820,4433
12192,4433
12192,4433
12192,4433
12192,4433
12192,4433
12192,4433
12192,4433
12192,4433
12192,4433
12192,4433
12192,4433
12192,4433
12192,4533
12428,4533
12428,4533
12428,4533
12428,4533
12428,4533
12428,4533
12428,4533
12428,4533
12428,4533
12428,4533
12428,4533
12428,4533
12428,4533
12428,4635
12680,4635
12680,4635
12680,4635
12680,4635
12680,4635
12680,4635
12680,4635
12680,4635
12680,4635
12680,4635
12680,4635
12680,4635
12680,4635
12928,4740
12928,4740
12928,4740
12928,4740
12928,4740
12928,4740
12928,4740
12928,4740
12928,4740
12928,4740
12928,4740
12928,4740
12928,4740
12928,4740
13076,4846
13076,4846
13076,4846
13076,4846
13076,4846
13076,4846
13076,4846
13076,4846
13076,4846
13076,4846
13076,4846
13076,4846
13076,4846
13076,4846
13180,4952
13180,4952
13180,4952
13180,4952
13180,4952
13180,4952
13180,4952
13180,4952
13180,4952
13180,4952
13180,4952
13180,4952
13180,4952
13180,4952
13180,5058
13204,5058
13204,5058
13204,5058
13204,5058
13204,5058
13204,5058
13204,5058
13204,5058
13204,5058
13204,5058
13204,5058
13204,5058
13204,5058
13204,5164
13176,5164
13176,5164
13176,5164
13176,5164
13176,5164
13176,5164
13176,5164
13176,5164
13176,5164
13176,5164
13176,5164
13176,5164
13176,5164
13176,5268
13160,5268
13160,5268
13160,5268
13160,5268
13160,5268
13160,5268
13160,5268
13160,5268
13160,5268
13160,5268
13160,5268
13160,5268
13160,5268
13160,5372
13104,5372
13104,5372
13104,5372
13104,5372
13104,5372
13104,5372
13104,5372
13104,5372
13104,5372
13104,5372
13104,5372
13104,5372
13104,5372
13104,5473
12980,5473
12980,5473
12980,5473
12980,5473
12980,5473
12980,5473
12980,5473
12980,5473
12980,5473
12980,5473
12980,5473
12980,5473
12980,5473
12844,5573
12844,5573
12844,5573
12844,5573
12844,5573
12844,5573
12844,5573
12844,5573
12844,5573
12844,5573
12844,5573
12844,5573
12844,5573
12844,5671
12672,5671
12672,5671
12672,5671
12672,5671
12672,5671
12672,5671
12672,5671
12672,5671
12672,5671
12672,5671
12672,5671
12672,5671
12672,5671
12476,5765
12476,5765
12476,5765
12476,5765
12476,5765
12476,5765
12476,5765
12476,5765
12476,5765
12476,5765
12476,5765
12476,5765
12476,5765
12316,5857
12316,5857
12316,5857
12316,5857
12316,5857
12316,5857
12316,5857
12316,5857
12316,5857
12316,5857
12316,5857
12316,5857
12316,5857
12024,5946
12024,5946
12024,5946
12024,5946
12024,5946
12024,5946
12024,5946
12024,5946
12024,5946
12024,5946
12024,5946
12024,5946
12024,6030
11672,6030
11672,6030
11672,6030
11672,6030
11672,6030
11672,6030
11672,6030
11672,6030
11672,6030
11672,6030
11672,6030
11672,6110
11380,6110
11380,6110
11380,6110
11380,6110
11380,6110
11380,6110
11380,6110
11380,6110
11380,6110
11380,6110
11380,6110
11380,6186
11044,6186
11044,6186
11044,6186
11044,6186
11044,6186
11044,6186
11044,6186
11044,6186
11044,6186
11044,6186
11044,6186
10672,6256
10672,6256
10672,6256
10672,6256
10672,6256
10672,6256
10672,6256
10672,6256
10672,6256
10672,6256
10672,6256
10316,6322
10316,6322
10316,6322
10316,6322
10316,6322
10316,6322
10316,6322
10316,6322
10316,6322
10316,6322
10316,6383
9892,6383
9892,6383
9892,6383
9892,6383
9892,6383
9892,6383
9892,6383
9892,6383
9892,6383
9892,6383
9892,6439
9524,6439
9524,6439
9524,6439
9524,6439
9524,6439
9524,6439
9524,6439
9524,6439
9524,6439
9524,6439
9524,6490
9176,6490
9176,6490
9176,6490
9176,6490
9176,6490
9176,6490
9176,6490
9176,6490
9176,6490
9176,6490
8848,6537
8848,6537
8848,6537
8848,6537
8848,6537
8848,6537
8848,6537
8848,6537
8848,6537
8848,6578
8408,6578
8408,6578
8408,6578
8408,6578
8408,6578
8408,6578
8408,6578
8408,6578
8408,6578
8408,6614
8092,6614
8092,6614
8092,6614
8092,6614
8092,6614
8092,6614
8092,6614
8092,6614
8092,6646
7748,6646
7748,6646
7748,6646
7748,6646
7748,6646
7748,6646
7748,6646
7748,6646
7432,6673
7432,6673
7432,6673
7432,6673
7432,6673
7432,6673
7432,6673
7432,6673
7432,6695
7116,6695
7116,6695
7116,6695
7116,6695
7116,6695
7116,6695
7116,6695
7116,6714
6820,6714
6820,6714
6820,6714
6820,6714
6820,6714
6820,6714
6820,6714
6468,6727
6468,6727
6468,6727
6468,6727
6468,6727
6468,6727
6468,6727
6468,6735
6112,6735
6112,6735
6112,6735
6112,6735
6112,6735
6112,6735
5780,6739
5780,6739
5780,6739
5780,6739
5780,6739
5780,6739
5780,6737
5416,6737
5416,6737
5416,6737
5416,6737
5416,6737
5416,6731
5232,6731
5232,6731
5232,6731
5232,6731
5232,6731
5232,6720
4948,6720
4948,6720
4948,6720
4948,6720
4948,6720
4768,6704
4768,6704
4768,6704
4768,6704
4768,6704
4768,6685
4584,6685
4584,6685
4584,6685
4584,6685
4584,6660
4340,6660
4340,6660
4340,6660
4340,6660
4340,6630
4172,6630
4172,6630
4172,6630
4172,6630
3976,6597
3976,6597
3976,6597
3976,6597
3976,6559
3784,6559
3784,6559
3784,6559
3784,6559
3656,6517
3656,6517
3656,6517
3656,6517
3512,6471
3512,6471
3512,6471
3512,6471
3340,6459
3340,6459
3340,6459
3340,6446
3192,6446
3192,6446
3192,6446
3192,6434
3072,6434
3072,6434
3072,6434
2952,6422
2952,6422
2952,6422
2876,6412
2876,6412
2876,6412
2876,6401
2756,6401
2756,6401
2756,6390
2644,6390
2644,6390
2644,6380
2548,6380
2548,6380
2548,6369
2476,6369
2476,6369
2476,6360
2420,6360
2420,6360
2388,6351
2388,6351
2388,6351
2356,6343
2356,6343
2356,6335
2328,6335
2328,6335
2328,6328
2324,6328
2324,6328
2328,6322
2328,6322
2328,6322
2328,6316
2328,6316
2328,6311
2348,6311
2348,6311
2348,6307
2340,6307
2340,6307
2340,6304
2340,6304
2340,6304
2348,6301
2348,6301
2348,6299
2340,6299
2340,6299
2340,6297
2344,6297
2344,6297
2336,6295
2336,6295
2336,6295
2344,6293
2344,6293
2344,6292
2340,6292
2340,6292
2340,6292
2336,6292
2336,6292
2340,6291
2340,6291
2340,6291
2340,6290
2340,6290
2340,6290
2340,6290
2340,6290
2340,6289
2336,6289
2336,6289
2344,6289
2344,6289
2344,6289
2336,6289
2336,6289
2336,6288
2344,6288
2344,6288
2344,6288
2348,6288
2348,6288
2340,6288
2340,6288
2340,6288
2352,6288
2352,6288
2352,6288
2332,6288
2332,6288
2332,6288
2348,6288
2348,6288
2336,6287
2336,6287
2336,6287
2344,6287
2344,6287
2344,6287
2344,6287
2344,6287
2344,6287
2340,6287
2340,6287
2344,6287
2344,6287
2344,6287
2340,6287
2340,6287
2340,6225
2352,6225
2352,6225
2352,6160
2332,6160
2332,6160
2344,6092
2344,6092
2344,6092
2344,6022
2344,6022
2344,6022
2340,5948
2340,5948
2340,5871
2344,5871
2344,5871
2344,5789
2336,5789
2336,5789
2344,5705
2344,5705
2344,5705
2336,5616
2336,5616
2336,5524
2340,5524
2340,5524
2340,5429
2344,5429
2344,5429
2336,5331
2336,5331
2336,5331
2344,5230
2344,5230
2344,5126
2336,5126
2336,5126
2336,5021
2340,5021
2340,5021
2344,4913
2344,4913
2344,4913
2336,4805
2336,4805
2336,4696
2344,4696
2344,4696
2344,4588
2336,4588
2336,4588
2344,4480
2344,4480
2344,4480
2340,4372
2340,4372
2340,4266
2344,4266
2344,4266
2344,4161
2336,4161
2336,4161
2340,4057
2340,4057
2340,4057
2348,3956
2348,3956
2348,3856
2340,3856
2340,3856
2340,3759
2348,3759
2348,3759
2328,3666
2328,3666
2328,3666
2328,3575
2328,3575
2328,3488
2324,3488
2324,3488
2324,3405
2328,3405
2328,3405
2340,3325
2340,3325
2340,3325
2376,3250
2376,3250
2376,3179
2412,3179
2412,3179
2412,3112
2456,3112
2456,3112
2456,3049
2576,3049
2576,3049
2576,2992
2672,2992
2672,2992
2672,2992
2776,2938
2776,2938
2776,2938
2776,2890
2872,2890
2872,2890
2872,2890
2956,2845
2956,2845
2956,2845
2956,2805
3124,2805
3124,2805
3124,2805
3124,2769
3248,2769
3248,2769
3248,2769
3248,2738
3364,2738
3364,2738
3364,2738
3364,2712
3520,2712
3520,2712
3520,2712
3520,2712
3684,2691
3684,2691
3684,2691
3684,2691
3684,2675
3792,2675
3792,2675
3792,2675
3792,2675
3928,2662
3928,2662
3928,2662
3928,2662
3928,2654
4116,2654
4116,2654
4116,2654
4116,2654
4116,2648
4232,2648
4232,2648
4232,2648
4232,2648
4232,2648
4420,2647
4420,2647
4420,2647
4420,2647
4420,2647
4420,2649
4560,2649
4560,2649
4560,2649
4560,2649
4560,2654
4668,2654
4668,2654
4668,2654
4668,2654
4668,2654
4668,2663
4868,2663
4868,2663
4868,2663
4868,2663
4868,2663
4868,2675
4960,2675
4960,2675
4960,2675
4960,2675
4960,2675
4960,2690
5208,2690
5208,2690
5208,2690
5208,2690
5208,2690
5208,2708
5304,2708
5304,2708
5304,2708
5304,2708
5304,2708
5304,2708
5472,2729
5472,2729
5472,2729
5472,2729
5472,2729
5472,2729
5472,2729
5760,2755
5760,2755
5760,2755
5760,2755
5760,2755
5760,2755
5760,2755
5992,2784
5992,2784
5992,2784
5992,2784
5992,2784
5992,2784
5992,2784
5992,2817
6252,2817
6252,2817
6252,2817
6252,2817
6252,2817
6252,2817
6252,2817
6492,2853
6492,2853
6492,2853
6492,2853
6492,2853
6492,2853
6492,2853
6492,2853
6780,2894
6780,2894
6780,2894
6780,2894
6780,2894
6780,2894
6780,2894
6780,2894
6780,2938
7128,2938
7128,2938
7128,2938
7128,2938
7128,2938
7128,2938
7128,2938
7128,2938
7360,2987
7360,2987
7360,2987
7360,2987
7360,2987
7360,2987
7360,2987
7360,2987
7360,2987
7564,3037
7564,3037
7564,3037
7564,3037
7564,3037
7564,3037
7564,3037
7564,3037
7564,3037
7832,3092
7832,3092
7832,3092
7832,3092
7832,3092
7832,3092
7832,3092
7832,3092
7832,3092
7832,3149
8120,3149
8120,3149
8120,3149
8120,3149
8120,3149
8120,3149
8120,3149
8120,3149
8120,3149
8120,3209
8348,3209
8348,3209
8348,3209
8348,3209
8348,3209
8348,3209
8348,3209
8348,3209
8348,3209
8348,3272
8684,3272
8684,3272
8684,3272
8684,3272
8684,3272
8684,3272
8684,3272
8684,3272
8684,3272
8684,3272
8936,3338
8936,3338
8936,3338
8936,3338
8936,3338
8936,3338
8936,3338
8936,3338
8936,3338
8936,3338
8936,3338
9152,3407
9152,3407
9152,3407
9152,3407
9152,3407
9152,3407
9152,3407
9152,3407
9152,3407
9152,3407
9152,3407
9376,3477
9376,3477
9376,3477
9376,3477
9376,3477
9376,3477
9376,3477
9376,3477
9376,3477
9376,3477
9376,3477
9376,3550
9672,3550
9672,3550
9672,3550
9672,3550
9672,3550
9672,3550
9672,3550
9672,3550
9672,3550
9672,3550
9672,3550
9912,3626
9912,3626
9912,3626
9912,3626
9912,3626
9912,3626
9912,3626
9912,3626
9912,3626
9912,3626
9912,3626
9912,3626
10184,3705
10184,3705
10184,3705
10184,3705
10184,3705
10184,3705
10184,3705
10184,3705
10184,3705
10184,3705
10184,3705
10184,3787
10556,3787
10556,3787
10556,3787
10556,3787
10556,3787
10556,3787
10556,3787
10556,3787
10556,3787
10556,3787
10556,3871
10740,3871
10740,3871
10740,3871
10740,3871
10740,3871
10740,3871
10740,3871
10740,3871
10740,3871
10740,3871
10740,3871
10740,3957
11020,3957
11020,3957
11020,3957
11020,3957
11020,3957
11020,3957
11020,3957
11020,3957
11020,3957
11020,3957
11020,3957
11020,4047
11304,4047
11304,4047
11304,4047
11304,4047
11304,4047
11304,4047
11304,4047
11304,4047
11304,4047
11304,4047
11304,4047
11304,4047
11484,4138
11484,4138
11484,4138
11484,4138
11484,4138
11484,4138
11484,4138
11484,4138
11484,4138
11484,4138
11484,4138
11484,4138
11484,4231
11632,4231
11632,4231
11632,4231
11632,4231
11632,4231
11632,4231
11632,4231
11632,4231
11632,4231
11632,4231
11632,4231
11632,4231
11708,4325
11708,4325
11708,4325
11708,4325
11708,4325
11708,4325
11708,4325
11708,4325
11708,4325
11708,4325
11708,4325
11708,4325
11708,4420
11836,4420
11836,4420
11836,4420
11836,4420
11836,4420
11836,4420
11836,4420
11836,4420
11836,4420
11836,4420
11836,4420
11836,4420
11836,4517
12012,4517
12012,4517
12012,4517
12012,4517
12012,4517
12012,4517
12012,4517
12012,4517
12012,4517
12012,4517
12012,4517
12012,4517
12012,4614
12052,4614
12052,4614
12052,4614
12052,4614
12052,4614
12052,4614
12052,4614
12052,4614
12052,4614
12052,4614
12052,4614
12052,4614
12056,4711
12056,4711
12056,4711
12056,4711
12056,4711
12056,4711
12056,4711
12056,4711
12056,4711
12056,4711
12056,4711
12056,4711
12056,4711
12044,4808
12044,4808
12044,4808
12044,4808
12044,4808
12044,4808
12044,4808
12044,4808
12044,4808
12044,4808
12044,4808
12044,4808
12044,4808
12036,4905
12036,4905
12036,4905
12036,4905
12036,4905
12036,4905
12036,4905
12036,4905
12036,4905
12036,4905
12036,4905
12036,4905
12036,5001
11952,5001
11952,5001
11952,5001
11952,5001
11952,5001
11952,5001
11952,5001
11952,5001
11952,5001
11952,5001
11952,5001
11952,5001
11952,5096
11836,5096
11836,5096
11836,5096
11836,5096
11836,5096
11836,5096
11836,5096
11836,5096
11836,5096
11836,5096
11836,5096
11836,5096
11752,5190
11752,5190
11752,5190
11752,5190
11752,5190
11752,5190
11752,5190
11752,5190
11752,5190
11752,5190
11752,5190
11752,5190
11752,5283
11652,5283
11652,5283
11652,5283
11652,5283
11652,5283
11652,5283
11652,5283
11652,5283
11652,5283
11652,5283
11652,5283
11652,5375
11488,5375
11488,5375
11488,5375
11488,5375
11488,5375
11488,5375
11488,5375
11488,5375
11488,5375
11488,5375
11488,5375
11488,5464
11296,5464
11296,5464
11296,5464
11296,5464
11296,5464
11296,5464
11296,5464
11296,5464
11296,5464
11296,5464
11296,5464
11296,5551
11016,5551
11016,5551
11016,5551
11016,5551
11016,5551
11016,5551
11016,5551
11016,5551
11016,5551
11016,5551
11016,5551
10772,5635
10772,5635
10772,5635
10772,5635
10772,5635
10772,5635
10772,5635
10772,5635
10772,5635
10772,5635
10772,5635
10772,5717
10544,5717
10544,5717
10544,5717
10544,5717
10544,5717
10544,5717
10544,5717
10544,5717
10544,5717
10544,5717
10544,5796
10204,5796
10204,5796
10204,5796
10204,5796
10204,5796
10204,5796
10204,5796
10204,5796
10204,5796
10204,5871
9884,5871
9884,5871
9884,5871
9884,5871
9884,5871
9884,5871
9884,5871
9884,5871
9884,5871
9884,5871
9884,5871
9584,5944
9584,5944
9584,5944
9584,5944
9584,5944
9584,5944
9584,5944
9584,5944
9584,5944
9584,5944
9584,5944
9252,6013
9252,6013
9252,6013
9252,6013
9252,6013
9252,6013
9252,6013
9252,6013
9252,6013
9252,6013
9252,6080
9016,6080
9016,6080
9016,6080
9016,6080
9016,6080
9016,6080
9016,6080
9016,6080
9016,6080
9016,6080
8696,6143
8696,6143
8696,6143
8696,6143
8696,6143
8696,6143
8696,6143
8696,6143
8696,6143
8696,6203
8336,6203
